employee_id,employee_code,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,branch_id,department,designation,manager_id,joining_date,experience_years,salary,employment_type,performance_rating,employee_status
1565,BKAIEMP982747,Vanya,Acharya,Vanya Acharya,Female,1995-07-12,vanya.acharya1565@bankai.com,4365240553,29,Human Resources,Relationship Manager,13.0,2021-07-05,22,57389,Permanent,4.9,Active
1566,BKAIEMP170805,Chaaya,Walia,Chaaya Walia,Female,1983-07-15,chaaya.walia1566@bankai.com,5403648821,68,Corporate Banking,Operations Executive,1070.0,2008-07-08,10,46018,Permanent,4.2,Active
1567,BKAIEMP557735,Zaid,Kothari,Zaid Kothari,Male,1992-07-12,zaid.kothari1567@bankai.com,4662323606,69,Finance,Operations Executive,681.0,2009-07-08,32,48042,Permanent,4.0,Active
1568,BKAIEMP275614,Zarna,Reddy,Zarna Reddy,Female,1999-07-11,zarna.reddy1568@bankai.com,9125949722,49,Human Resources,Operations Executive,1059.0,2025-07-04,30,53226,Permanent,5.0,Active
1569,BKAIEMP170431,Rishi,Gour,Rishi Gour,Male,1970-07-18,rishi.gour1569@bankai.com,6992066617,49,Information Technology,Customer Service Executive,317.0,2010-07-08,13,44067,Permanent,2.9,Active
1570,BKAIEMP789288,Gaurang,Gulati,Gaurang Gulati,Male,1999-07-11,gaurang.gulati1570@bankai.com,6999299833,66,Loans,Credit Analyst,345.0,2011-07-08,3,60650,Permanent,2.9,Active
1571,BKAIEMP241841,Ryan,Varma,Ryan Varma,Male,1996-07-11,ryan.varma1571@bankai.com,7792560413,8,Customer Service,Relationship Manager,182.0,2018-07-06,14,63267,Permanent,3.2,Active
1572,BKAIEMP884096,Aryan,Virk,Aryan Virk,Male,1998-07-11,aryan.virk1572@bankai.com,9315398391,9,Risk Management,Operations Executive,738.0,2008-07-08,33,49740,Permanent,4.3,Active
1573,BKAIEMP137870,Aashi,Balan,Aashi Balan,Female,1992-07-12,aashi.balan1573@bankai.com,1440762914,7,Customer Service,Operations Executive,1464.0,2022-07-05,8,37176,Permanent,2.8,Active
1574,BKAIEMP355537,Balendra,Kalla,Balendra Kalla,Male,1982-07-15,balendra.kalla1574@bankai.com,1038975287,92,Operations,Clerk,85.0,2022-07-05,6,30246,Permanent,3.3,Active
1575,BKAIEMP461165,Teerth,Narang,Teerth Narang,Male,1967-07-19,teerth.narang1575@bankai.com,4224059208,30,Compliance,Relationship Manager,936.0,2012-07-07,3,68321,Permanent,4.0,Active
1576,BKAIEMP783421,Jack,Balasubramanian,Jack Balasubramanian,Male,1995-07-12,jack.balasubramanian1576@bankai.com,6691948962,77,Corporate Banking,Operations Executive,852.0,2024-07-04,1,45390,Permanent,4.7,Active
1577,BKAIEMP328767,Reva,Ratti,Reva Ratti,Female,1998-07-11,reva.ratti1577@bankai.com,0175307966,4,Customer Service,Customer Service Executive,508.0,2009-07-08,33,34040,Permanent,3.5,Active
1578,BKAIEMP224272,Ojas,Srinivasan,Ojas Srinivasan,Male,1979-07-16,ojas.srinivasan1578@bankai.com,4043474125,63,Retail Banking,Sales Executive,1027.0,2025-07-04,12,42022,Permanent,4.7,Active
1579,BKAIEMP582874,Wridesh,Mutti,Wridesh Mutti,Male,2003-07-10,wridesh.mutti1579@bankai.com,1007773217,50,Operations,Clerk,1435.0,2014-07-07,25,24506,Permanent,3.8,Active
1580,BKAIEMP916634,Shaurya,Chadha,Shaurya Chadha,Male,1989-07-13,shaurya.chadha1580@bankai.com,0259991938,39,Retail Banking,Loan Officer,904.0,2013-07-07,18,60658,Contract,4.2,Active
1581,BKAIEMP460489,Victor,Baria,Victor Baria,Male,2005-07-09,victor.baria1581@bankai.com,4244474890,39,Information Technology,Loan Officer,772.0,2021-07-05,26,64728,Permanent,4.6,Active
1582,BKAIEMP409872,Agastya,Sawhney,Agastya Sawhney,Male,1996-07-11,agastya.sawhney1582@bankai.com,2351076519,33,Operations,Sales Executive,842.0,2022-07-05,5,57156,Permanent,4.9,Active
1583,BKAIEMP812169,Pranav,Chakraborty,Pranav Chakraborty,Male,1973-07-17,pranav.chakraborty1583@bankai.com,3289514563,66,Retail Banking,Customer Service Executive,1094.0,2011-07-08,6,44468,Contract,4.0,Active
1584,BKAIEMP859541,Bina,Pandya,Bina Pandya,Female,1986-07-14,bina.pandya1584@bankai.com,5581157449,92,Corporate Banking,Relationship Manager,1348.0,2007-07-09,15,69921,Permanent,3.0,Active
1585,BKAIEMP583323,Dalbir,Rao,Dalbir Rao,Male,1994-07-12,dalbir.rao1585@bankai.com,7700409304,47,Retail Banking,Relationship Manager,747.0,2009-07-08,18,60456,Permanent,3.2,Active
1586,BKAIEMP181315,Manya,Badami,Manya Badami,Female,2000-07-10,manya.badami1586@bankai.com,9822180396,91,Finance,Sales Executive,1370.0,2010-07-08,15,46367,Permanent,3.4,Active
1587,BKAIEMP823338,Jagdish,Varkey,Jagdish Varkey,Male,1969-07-18,jagdish.varkey1587@bankai.com,8864078802,87,Customer Service,Cashier,1023.0,2016-07-06,24,39861,Permanent,4.3,Active
1588,BKAIEMP309052,Pallavi,Chana,Pallavi Chana,Female,1982-07-15,pallavi.chana1588@bankai.com,4693335623,31,Risk Management,Operations Executive,760.0,2008-07-08,21,45472,Contract,3.2,Active
1589,BKAIEMP946088,Vinaya,Mital,Vinaya Mital,Female,2001-07-10,vinaya.mital1589@bankai.com,0880670898,56,Operations,Operations Executive,575.0,2022-07-05,24,32591,Permanent,3.2,Active
1590,BKAIEMP979515,Frado,Barman,Frado Barman,Male,1966-07-19,frado.barman1590@bankai.com,9918431132,40,Human Resources,Branch Manager,,2024-07-04,21,134786,Permanent,3.5,Active
1591,BKAIEMP516363,Chasmum,Nayak,Chasmum Nayak,Female,1986-07-14,chasmum.nayak1591@bankai.com,8580526321,58,Loans,Cashier,232.0,2019-07-06,24,25443,Permanent,5.0,Active
1592,BKAIEMP378601,Amol,Merchant,Amol Merchant,Male,1994-07-12,amol.merchant1592@bankai.com,2205397077,50,Corporate Banking,Operations Executive,586.0,2025-07-04,7,51879,Contract,4.1,Active
1593,BKAIEMP956244,Manbir,Srinivasan,Manbir Srinivasan,Male,1998-07-11,manbir.srinivasan1593@bankai.com,8231714619,39,Finance,Credit Analyst,633.0,2020-07-05,26,53659,Permanent,3.5,Active
1594,BKAIEMP131444,Laban,Sama,Laban Sama,Male,1971-07-18,laban.sama1594@bankai.com,6626235960,83,Corporate Banking,Relationship Manager,1016.0,2010-07-08,1,68348,Permanent,2.9,Active
1595,BKAIEMP684037,Ekapad,Rajagopalan,Ekapad Rajagopalan,Male,1988-07-13,ekapad.rajagopalan1595@bankai.com,8402578703,41,Loans,Customer Service Executive,429.0,2015-07-07,5,34154,Permanent,2.9,Active
1596,BKAIEMP985146,Arjun,Narayanan,Arjun Narayanan,Male,1974-07-17,arjun.narayanan1596@bankai.com,6306636050,7,Corporate Banking,Cashier,1019.0,2020-07-05,17,30360,Permanent,4.8,Active
1597,BKAIEMP878013,Tanish,Lata,Tanish Lata,Male,1996-07-11,tanish.lata1597@bankai.com,9891039091,29,Compliance,Cashier,948.0,2012-07-07,21,29327,Permanent,3.5,Active
1598,BKAIEMP392193,Akshay,Dhar,Akshay Dhar,Male,2002-07-10,akshay.dhar1598@bankai.com,2094523759,83,Retail Banking,Cashier,1564.0,2006-07-09,7,36701,Permanent,4.5,Active
1599,BKAIEMP441294,Jack,Choudhury,Jack Choudhury,Male,1972-07-17,jack.choudhury1599@bankai.com,6009860275,85,Retail Banking,Credit Analyst,75.0,2026-07-04,23,59960,Permanent,4.2,Active
1600,BKAIEMP794752,Kabir,Mahajan,Kabir Mahajan,Male,1993-07-12,kabir.mahajan1600@bankai.com,0548944538,16,Risk Management,Relationship Manager,55.0,2007-07-09,29,64734,Permanent,3.9,Active
1601,BKAIEMP654787,Adweta,Dara,Adweta Dara,Female,2000-07-10,adweta.dara1601@bankai.com,5583445662,64,Loans,Relationship Manager,72.0,2020-07-05,25,52970,Permanent,4.1,Active
1602,BKAIEMP855861,Falan,Dasgupta,Falan Dasgupta,Male,2004-07-09,falan.dasgupta1602@bankai.com,9705660361,77,Loans,Operations Executive,1179.0,2006-07-09,11,45880,Permanent,3.4,Active
1603,BKAIEMP346028,Udyati,Balasubramanian,Udyati Balasubramanian,Female,1996-07-11,udyati.balasubramanian1603@bankai.com,0472660235,22,Loans,Cashier,1311.0,2012-07-07,13,32433,Permanent,3.0,Active
1604,BKAIEMP994292,Qabil,Bala,Qabil Bala,Male,1975-07-17,qabil.bala1604@bankai.com,5301731671,89,Operations,Branch Manager,,2015-07-07,23,119556,Permanent,3.6,Active
1605,BKAIEMP196089,Oscar,Vyas,Oscar Vyas,Male,2002-07-10,oscar.vyas1605@bankai.com,9052244133,71,Compliance,Assistant Manager,94.0,2010-07-08,25,66141,Permanent,3.7,Active
1606,BKAIEMP499646,Vaishnavi,Lanka,Vaishnavi Lanka,Female,2003-07-10,vaishnavi.lanka1606@bankai.com,6453157905,13,Retail Banking,Sales Executive,1007.0,2023-07-05,12,35110,Permanent,3.4,Active
1607,BKAIEMP810694,Chaaya,Vohra,Chaaya Vohra,Female,1970-07-18,chaaya.vohra1607@bankai.com,6469365618,81,Loans,Customer Service Executive,1447.0,2024-07-04,35,41154,Permanent,4.6,Active
1608,BKAIEMP917208,Yachana,Lalla,Yachana Lalla,Female,1980-07-15,yachana.lalla1608@bankai.com,6805702377,62,Operations,Loan Officer,665.0,2012-07-07,16,52213,Permanent,3.0,Active
1609,BKAIEMP248514,Jason,Ahuja,Jason Ahuja,Male,1995-07-12,jason.ahuja1609@bankai.com,9220956733,92,Human Resources,Operations Executive,35.0,2006-07-09,9,33477,Permanent,3.2,Inactive
1610,BKAIEMP852201,Wriddhish,Kala,Wriddhish Kala,Male,1994-07-12,wriddhish.kala1610@bankai.com,3964402825,23,Finance,Clerk,830.0,2025-07-04,9,28177,Permanent,4.7,Inactive
1611,BKAIEMP508537,Victor,Puri,Victor Puri,Male,1990-07-13,victor.puri1611@bankai.com,4277392385,82,Compliance,Cashier,502.0,2024-07-04,3,28759,Permanent,3.2,Active
1612,BKAIEMP106619,Jagdish,Gopal,Jagdish Gopal,Male,1974-07-17,jagdish.gopal1612@bankai.com,9140169332,86,Finance,Relationship Manager,470.0,2009-07-08,15,64981,Permanent,4.1,Active
1613,BKAIEMP912403,Ekapad,Kala,Ekapad Kala,Male,1981-07-15,ekapad.kala1613@bankai.com,7199829075,23,Risk Management,Customer Service Executive,1354.0,2025-07-04,14,41669,Permanent,4.2,Active
1614,BKAIEMP504872,Lipika,Oommen,Lipika Oommen,Female,2001-07-10,lipika.oommen1614@bankai.com,6075699913,41,Customer Service,Cashier,976.0,2025-07-04,23,36846,Permanent,3.9,Active
1615,BKAIEMP190678,Amruta,Aggarwal,Amruta Aggarwal,Female,1978-07-16,amruta.aggarwal1615@bankai.com,4332262277,93,Customer Service,Customer Service Executive,148.0,2024-07-04,23,43554,Permanent,4.2,Active
1616,BKAIEMP704223,Harsh,Borra,Harsh Borra,Male,1981-07-15,harsh.borra1616@bankai.com,8066470703,76,Operations,Customer Service Executive,1211.0,2016-07-06,5,39773,Permanent,3.4,Active
1617,BKAIEMP119042,Jagat,Radhakrishnan,Jagat Radhakrishnan,Male,1989-07-13,jagat.radhakrishnan1617@bankai.com,5952984241,22,Risk Management,Branch Manager,,2021-07-05,8,177380,Permanent,4.1,Active
1618,BKAIEMP256941,Avi,Deo,Avi Deo,Male,1986-07-14,avi.deo1618@bankai.com,4067582676,10,Operations,Operations Executive,1171.0,2019-07-06,5,54638,Permanent,4.8,Active
1619,BKAIEMP525704,Aarav,Sani,Aarav Sani,Male,2003-07-10,aarav.sani1619@bankai.com,0036385646,73,Human Resources,Customer Service Executive,972.0,2020-07-05,29,27431,Permanent,3.7,Active
1620,BKAIEMP238256,Udarsh,Loke,Udarsh Loke,Male,1977-07-16,udarsh.loke1620@bankai.com,9793183997,84,Risk Management,Customer Service Executive,1383.0,2026-07-04,11,40085,Contract,4.2,Active
1621,BKAIEMP540775,Balvan,Kurian,Balvan Kurian,Male,1983-07-15,balvan.kurian1621@bankai.com,0995504932,31,Operations,Cashier,1293.0,2008-07-08,34,35117,Permanent,4.0,Active
1622,BKAIEMP637389,Hritik,Datta,Hritik Datta,Male,1968-07-18,hritik.datta1622@bankai.com,3946121289,82,Finance,Loan Officer,373.0,2019-07-06,1,43171,Permanent,2.9,Active
1623,BKAIEMP609911,Nitesh,Mani,Nitesh Mani,Male,1981-07-15,nitesh.mani1623@bankai.com,3400127622,35,Customer Service,Assistant Manager,1154.0,2006-07-09,22,74945,Permanent,3.2,Active
1624,BKAIEMP586819,Max,Tank,Max Tank,Male,1980-07-15,max.tank1624@bankai.com,2256787188,40,Customer Service,Relationship Manager,1116.0,2013-07-07,35,77532,Permanent,3.9,Active
1625,BKAIEMP540181,Ishani,Seshadri,Ishani Seshadri,Female,1993-07-12,ishani.seshadri1625@bankai.com,0584168061,50,Finance,Credit Analyst,874.0,2025-07-04,5,66838,Permanent,2.6,Active
1626,BKAIEMP308855,Qasim,Rattan,Qasim Rattan,Male,2003-07-10,qasim.rattan1626@bankai.com,7998460586,76,Risk Management,Operations Executive,558.0,2008-07-08,30,43979,Permanent,4.9,Active
1627,BKAIEMP244025,Rishi,Hans,Rishi Hans,Male,1969-07-18,rishi.hans1627@bankai.com,0972361080,90,Risk Management,Customer Service Executive,457.0,2016-07-06,22,31746,Permanent,3.4,Active
1628,BKAIEMP269357,Benjamin,Rajagopalan,Benjamin Rajagopalan,Male,1972-07-17,benjamin.rajagopalan1628@bankai.com,2016555786,21,Compliance,Cashier,847.0,2020-07-05,7,38977,Permanent,5.0,Active
1629,BKAIEMP981323,Ryan,Naidu,Ryan Naidu,Male,1969-07-18,ryan.naidu1629@bankai.com,5751247640,98,Finance,Credit Analyst,1253.0,2014-07-07,35,72851,Contract,3.5,Active
1630,BKAIEMP406351,Udant,Nazareth,Udant Nazareth,Male,1991-07-13,udant.nazareth1630@bankai.com,8240516654,40,Customer Service,Cashier,1609.0,2024-07-04,16,35005,Permanent,3.5,Active
1631,BKAIEMP974285,Gagan,Kunda,Gagan Kunda,Male,1989-07-13,gagan.kunda1631@bankai.com,4189974023,36,Information Technology,Operations Executive,924.0,2017-07-06,15,37419,Permanent,3.2,Active
1632,BKAIEMP279660,Tanay,Badal,Tanay Badal,Male,1996-07-11,tanay.badal1632@bankai.com,5701703630,29,Retail Banking,Operations Executive,1216.0,2016-07-06,35,46400,Permanent,4.0,Active
1633,BKAIEMP773757,Ganga,Kala,Ganga Kala,Female,1972-07-17,ganga.kala1633@bankai.com,0205089830,75,Customer Service,Clerk,205.0,2019-07-06,34,24583,Permanent,2.5,Active
1634,BKAIEMP220736,Hitesh,Luthra,Hitesh Luthra,Male,1975-07-17,hitesh.luthra1634@bankai.com,9619797972,98,Retail Banking,Relationship Manager,981.0,2016-07-06,11,64749,Permanent,3.8,Active
1635,BKAIEMP453032,Krish,Choudhary,Krish Choudhary,Male,1975-07-17,krish.choudhary1635@bankai.com,5694804507,75,Loans,Sales Executive,1593.0,2022-07-05,23,31221,Permanent,2.6,Active
1636,BKAIEMP255589,Yatan,Mistry,Yatan Mistry,Male,1966-07-19,yatan.mistry1636@bankai.com,9573940598,29,Information Technology,Loan Officer,112.0,2026-07-04,4,44269,Permanent,4.7,Active
1637,BKAIEMP449509,Aachal,Ganguly,Aachal Ganguly,Female,1980-07-15,aachal.ganguly1637@bankai.com,4203158925,46,Human Resources,Relationship Manager,1448.0,2007-07-09,29,70664,Permanent,4.0,Active
1638,BKAIEMP551143,Adweta,Sidhu,Adweta Sidhu,Female,2000-07-10,adweta.sidhu1638@bankai.com,4203197774,74,Information Technology,Clerk,448.0,2024-07-04,35,26277,Permanent,3.9,Active
1639,BKAIEMP188753,Pratyush,Pau,Pratyush Pau,Male,2001-07-10,pratyush.pau1639@bankai.com,4186482308,29,Human Resources,Cashier,1128.0,2015-07-07,14,26574,Permanent,3.2,Active
1640,BKAIEMP135112,Odika,Venkatesh,Odika Venkatesh,Female,1990-07-13,odika.venkatesh1640@bankai.com,8419623326,25,Customer Service,Relationship Manager,937.0,2017-07-06,8,57000,Permanent,3.0,Active
1641,BKAIEMP628938,Raghav,Mammen,Raghav Mammen,Male,1980-07-15,raghav.mammen1641@bankai.com,7674831730,70,Retail Banking,Customer Service Executive,67.0,2009-07-08,26,35282,Permanent,4.7,Active
1642,BKAIEMP260422,Hredhaan,Chadha,Hredhaan Chadha,Male,2000-07-10,hredhaan.chadha1642@bankai.com,1817882426,83,Compliance,Operations Executive,898.0,2017-07-06,3,32110,Permanent,3.0,Active
1643,BKAIEMP339474,Nachiket,Sachdeva,Nachiket Sachdeva,Male,1971-07-18,nachiket.sachdeva1643@bankai.com,6232723717,47,Retail Banking,Loan Officer,335.0,2021-07-05,9,53371,Permanent,3.3,Active
1644,BKAIEMP308635,Agastya,Doshi,Agastya Doshi,Male,1993-07-12,agastya.doshi1644@bankai.com,3790065487,18,Human Resources,Sales Executive,314.0,2007-07-09,10,55991,Permanent,2.8,Active
1645,BKAIEMP314340,Viraj,Sekhon,Viraj Sekhon,Male,2005-07-09,viraj.sekhon1645@bankai.com,4176755398,30,Retail Banking,Clerk,450.0,2020-07-05,13,26155,Permanent,3.6,Active
1646,BKAIEMP482940,Anmol,Sethi,Anmol Sethi,Male,2005-07-09,anmol.sethi1646@bankai.com,7815915790,57,Risk Management,Credit Analyst,291.0,2011-07-08,29,89955,Permanent,4.4,Active
1647,BKAIEMP772928,Reva,Uppal,Reva Uppal,Female,1982-07-15,reva.uppal1647@bankai.com,2683848876,27,Retail Banking,Assistant Manager,161.0,2021-07-05,17,89826,Permanent,4.0,Active
1648,BKAIEMP327315,Garima,Badal,Garima Badal,Female,1988-07-13,garima.badal1648@bankai.com,6123961219,92,Loans,Relationship Manager,96.0,2022-07-05,1,64398,Permanent,4.9,Active
1649,BKAIEMP195280,Daksha,Dubey,Daksha Dubey,Female,1976-07-16,daksha.dubey1649@bankai.com,1820706690,92,Loans,Sales Executive,335.0,2022-07-05,1,39590,Permanent,3.4,Active
1650,BKAIEMP792640,Ekaja,Kanda,Ekaja Kanda,Female,1971-07-18,ekaja.kanda1650@bankai.com,2982689334,60,Corporate Banking,Cashier,976.0,2006-07-09,16,41226,Permanent,3.2,Active
1651,BKAIEMP376519,Vasana,Batra,Vasana Batra,Female,2002-07-10,vasana.batra1651@bankai.com,5067578968,50,Finance,Customer Service Executive,1311.0,2009-07-08,11,32451,Permanent,4.8,Active
1652,BKAIEMP630358,Peter,Sehgal,Peter Sehgal,Male,2001-07-10,peter.sehgal1652@bankai.com,7731231555,24,Loans,Customer Service Executive,649.0,2007-07-09,21,26314,Permanent,4.0,Active
1653,BKAIEMP847227,Amol,Parmar,Amol Parmar,Male,1989-07-13,amol.parmar1653@bankai.com,1879938444,65,Loans,Operations Executive,507.0,2011-07-08,18,38162,Permanent,3.6,Active
1654,BKAIEMP188642,Henry,Cheema,Henry Cheema,Male,2000-07-10,henry.cheema1654@bankai.com,4147012350,7,Corporate Banking,Relationship Manager,1088.0,2012-07-07,8,78653,Permanent,4.2,Inactive
1655,BKAIEMP802136,Tristan,Comar,Tristan Comar,Male,2001-07-10,tristan.comar1655@bankai.com,6891097797,59,Retail Banking,Sales Executive,993.0,2017-07-06,3,52727,Permanent,4.1,Active
1656,BKAIEMP828178,Jack,Mittal,Jack Mittal,Male,1983-07-15,jack.mittal1656@bankai.com,5684467940,23,Information Technology,Relationship Manager,652.0,2023-07-05,16,77374,Permanent,2.9,Active
1657,BKAIEMP331013,Neha,Bains,Neha Bains,Female,1970-07-18,neha.bains1657@bankai.com,6329573783,59,Loans,Operations Executive,335.0,2026-07-04,15,41819,Permanent,2.9,Active
1658,BKAIEMP719816,Zaid,Pau,Zaid Pau,Male,1981-07-15,zaid.pau1658@bankai.com,2927318683,25,Operations,Customer Service Executive,1516.0,2026-07-04,16,42680,Permanent,3.0,Active
1659,BKAIEMP419535,Chaitanya,Narula,Chaitanya Narula,Male,1973-07-17,chaitanya.narula1659@bankai.com,4233241651,67,Compliance,Sales Executive,1042.0,2007-07-09,1,49009,Contract,2.5,Active
1660,BKAIEMP743668,Krishna,Sant,Krishna Sant,Female,1981-07-15,krishna.sant1660@bankai.com,0734467462,99,Human Resources,Branch Manager,,2015-07-07,23,99354,Permanent,4.7,Active
1661,BKAIEMP516558,Pranav,Mander,Pranav Mander,Male,1978-07-16,pranav.mander1661@bankai.com,7491617050,82,Operations,Cashier,328.0,2007-07-09,11,35372,Permanent,3.2,Active
1662,BKAIEMP267791,Champak,Ravel,Champak Ravel,Male,1983-07-15,champak.ravel1662@bankai.com,4134476094,73,Loans,Loan Officer,36.0,2013-07-07,10,40279,Permanent,3.4,Active
1663,BKAIEMP700524,Varenya,Mani,Varenya Mani,Female,1995-07-12,varenya.mani1663@bankai.com,2928643302,20,Information Technology,Relationship Manager,586.0,2023-07-05,23,49675,Permanent,4.7,Active
1664,BKAIEMP431145,Rehaan,Grover,Rehaan Grover,Male,1968-07-18,rehaan.grover1664@bankai.com,8366771966,52,Operations,Assistant Manager,893.0,2019-07-06,20,75180,Permanent,4.5,Active
1665,BKAIEMP796338,Aadi,Dewan,Aadi Dewan,Male,1994-07-12,aadi.dewan1665@bankai.com,6342022234,6,Risk Management,Customer Service Executive,773.0,2024-07-04,18,35984,Permanent,4.1,Active
1666,BKAIEMP314709,Anmol,Bora,Anmol Bora,Male,1999-07-11,anmol.bora1666@bankai.com,7683675901,29,Human Resources,Cashier,1558.0,2025-07-04,12,26428,Permanent,3.8,Active
1667,BKAIEMP285367,Bimala,Narang,Bimala Narang,Female,1996-07-11,bimala.narang1667@bankai.com,4461440923,13,Loans,Relationship Manager,1602.0,2024-07-04,5,69386,Permanent,3.8,Active
1668,BKAIEMP556592,Veer,Modi,Veer Modi,Male,1971-07-18,veer.modi1668@bankai.com,5642601863,54,Human Resources,Cashier,1023.0,2014-07-07,9,34763,Permanent,2.8,Active
1669,BKAIEMP161328,Ikbal,Bhavsar,Ikbal Bhavsar,Male,1981-07-15,ikbal.bhavsar1669@bankai.com,6955922776,40,Customer Service,Loan Officer,1537.0,2022-07-05,34,35062,Permanent,3.5,Active
1670,BKAIEMP769286,Arin,Bal,Arin Bal,Male,1972-07-17,arin.bal1670@bankai.com,8502551344,62,Operations,Clerk,643.0,2010-07-08,28,27362,Permanent,4.9,Active
1671,BKAIEMP912720,Wridesh,Dhaliwal,Wridesh Dhaliwal,Male,1998-07-11,wridesh.dhaliwal1671@bankai.com,8839047331,77,Risk Management,Sales Executive,1484.0,2022-07-05,19,37133,Permanent,3.0,Active
1672,BKAIEMP287743,Saanvi,Chacko,Saanvi Chacko,Female,2001-07-10,saanvi.chacko1672@bankai.com,7493251149,25,Loans,Cashier,36.0,2017-07-06,9,27095,Permanent,2.9,Active
1673,BKAIEMP868332,Viraj,Nadig,Viraj Nadig,Male,1974-07-17,viraj.nadig1673@bankai.com,1204095437,66,Information Technology,Clerk,1583.0,2023-07-05,18,23475,Permanent,4.0,Active
1674,BKAIEMP703316,Charvi,Varkey,Charvi Varkey,Female,1972-07-17,charvi.varkey1674@bankai.com,0858001873,13,Loans,Customer Service Executive,1053.0,2020-07-05,17,28633,Permanent,2.5,Active
1675,BKAIEMP840536,Brijesh,Nair,Brijesh Nair,Male,2005-07-09,brijesh.nair1675@bankai.com,1436786210,8,Retail Banking,Cashier,713.0,2020-07-05,10,30285,Permanent,3.0,Active
1676,BKAIEMP442504,Vasatika,Chatterjee,Vasatika Chatterjee,Female,1994-07-12,vasatika.chatterjee1676@bankai.com,9685642570,35,Operations,Branch Manager,,2010-07-08,2,120794,Permanent,2.5,Active
1677,BKAIEMP792044,Ekbal,Sangha,Ekbal Sangha,Male,1969-07-18,ekbal.sangha1677@bankai.com,3154230600,99,Information Technology,Credit Analyst,128.0,2025-07-04,10,79563,Permanent,4.2,Active
1678,BKAIEMP999462,George,Thakkar,George Thakkar,Male,1991-07-13,george.thakkar1678@bankai.com,5505224114,23,Human Resources,Cashier,424.0,2010-07-08,15,44969,Permanent,4.2,Active
1679,BKAIEMP883269,Samarth,Srinivasan,Samarth Srinivasan,Male,2000-07-10,samarth.srinivasan1679@bankai.com,1514599201,65,Finance,Sales Executive,1301.0,2023-07-05,26,58943,Permanent,3.9,Active
1680,BKAIEMP576971,Ishanvi,Venkataraman,Ishanvi Venkataraman,Female,1999-07-11,ishanvi.venkataraman1680@bankai.com,2224005392,32,Risk Management,Cashier,1131.0,2017-07-06,25,28560,Permanent,2.7,Active
1681,BKAIEMP851720,Quincy,Purohit,Quincy Purohit,Male,1967-07-19,quincy.purohit1681@bankai.com,0190113484,20,Corporate Banking,Relationship Manager,1379.0,2009-07-08,14,78298,Permanent,3.1,Active
